Ref_ID,Cross_Ref_ID,Title,Authors,Year,Journal,Volume,Start_page,End_page,PubMed,Comment,Tissue_processing,Start_material,Prescreening,Material_sequenced,exon2,exon3,exon4,exon5,exon6,exon7,exon8,exon9,exon10,exon11,Exclude_analysis,WGS_WXS
1996,,Orthotopic transplantation models of pancreatic adenocarcinoma derived from cell lines and primary tumors and displaying varying metastatic activity,Loukopoulos P;Kanetaka K;Takamura M;Shibata T;Sakamoto M;Hirohashi S;,2004,Pancreas,29,193,203,15367885,,,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
1997,,DNA adducts and p53 mutations in a patient with aristolochic acid-associated nephropathy,Lord GM;Hollstein M;Arlt VM;Roufosse C;Pusey CD;Cook T;Schmeiser HH;,2004,Am J Kidney Dis,43,,,15042566,,,DNA,AmpliChip,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2000,,Expression of vascular endothelial growth factor in the progression of cervical neoplasia and its relation to angiogenesis and p53 status,Lee JS;Kim HS;Park JT;Lee MC;Park CS;,2003,Anal Quant Cytol Histol,25,303,311,14714296,,fixed,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2002,,"Possible distinct molecular carcinogenic pathways for bladder cancer in Ukraine, before and after the Chernobyl disaster",Morimura K;Romanenko A;Min W;Salim EI;Kinoshita A;Wanibuchi H;Vozianov A;Fukushima S;,2004,Oncol Rep,11,881,886,15010889,,fixed,DNA,SSCP,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2003,459,Association between p53 gene mutations and tobacco and alcohol exposure in laryngeal squamous cell carcinoma,Ronchetti D;Neglia CB;Cesana BM;Carboni N;Neri A;Pruneri G;Pignataro L;,2004,Arch Otolaryngol Head Neck Surg,130,303,306,15023836,,frozen,DNA,SSCP,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2004,1987,Quantitative study on the correlation between p53 gene mutation and its expression in endometrial carcinoma cell lines,Kamata Y;Watanabe J;Hata H;Hamano M;Kuramoto H;,2004,Eur J Gynaecol Oncol,25,55,60,15053063,,,DNA,SSCP,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2005,,Do collision tumors of the gastroesophageal junction exist? A molecular analysis,Milne AN;Carvalho R;van Rees BP;van Lanschot JJ;Offerhaus GJ;Weterman MA;,2004,Am J Surg Pathol,28,1492,1498,15489653,,fixed/frozen,DNA/RNA,none,direct/cloned,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2007,,p53 mutations are common in human papillomavirus type 38-positive non-melanoma skin cancers,Caldeira S;Filotico R;Accardi R;Zehbe I;Franceschi S;Tommasino M;,2004,Cancer Lett,209,119,124,15145527,,fixed,DNA,none,direct,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2008,,BRAF alterations are associated with complex mutational profiles in malignant melanoma,Daniotti M;Oggionni M;Ranzani T;Vallacchi V;Campi V;Di Stasi D;Torre GD;Perrone F;Luoni C;Suardi S;Frattini M;Pilotti S;Anichini A;Tragni G;Parmiani G;Pierotti MA;Rodolfo M;,2004,Oncogene,23,5968,5977,15195137,,,RNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2009,,Spectrum of p53 mutations in biopsies from breast cancer patients selected for preoperative chemotherapy analysed by the functional yeast assay to predict therapeutic response,Deissler H;Kafka A;Schuster E;Sauer G;Kreienberg R;Zeillinger R;,2004,Oncol Rep,11,1281,1286,15138567,,frozen,RNA,FASAY,cloned,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No
2010,,Rapid and sensitive p53 alteration analysis in biopsies from lung cancer patients using a functional assay and a universal oligonucleotide array: a prospective study,Fouquet C;Antoine M;Tisserand P;Favis R;Wislez M;Commo F;Rabbe N;Carette MF;Milleron B;Barany F;Cadranel J;Zalcman G;Soussi T;,2004,Clin Cancer Res,10,3479,3489,15161705,,,DNA/RNA,FASAY/OligoArray,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2011,,p53 mutation profiling of multiple esophageal carcinoma using laser capture microdissection to demonstrate field carcinogenesis,Ito S;Ohga T;Saeki H;Nakamura T;Watanabe M;Tanaka S;Kakeji Y;Maehara Y;,2005,Int J Cancer,113,22,28,15386362,,frozen,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2012,,"Small cell neuroendocrine carcinomas of the uterine cervix: a histological, immunohistochemical, and molecular genetic study",Ishida GM;Kato N;Hayasaka T;Saito M;Kobayashi H;Katayama Y;Sasou S;Yaegashi N;Kurachi H;Motoyama T;,2004,Int J Gynecol Pathol,23,366,372,15381906,,fixed,DNA,SSCP,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2013,,"Dysfunction of p53 pathway in human colorectal cancer: analysis of p53 gene mutation and the expression of the p53-associated factors p14ARF, p33ING1, p21WAF1 and MDM2",Tachibana M;Kawamata H;Fujimori T;Omotehara F;Horiuchi H;Ohkura Y;Igarashi S;Kotake K;Kubota K;,2004,Int J Oncol,25,913,920,15375540,,frozen,RNA,IHC,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2014,,Clinical and molecular analysis of combined hepatocellular-cholangiocarcinomas,Cazals-Hatem D;Rebouissou S;Bioulac-Sage P;Bluteau O;Blanche H;Franco D;Monges G;Belghiti J;Sa CA;Laurent-Puig P;Degott C;Zucman-Rossi J;,2004,J Hepatol,41,292,298,15288479,,frozen,DNA,none,direct/cloned,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2017,,Analysis of p53 mutations in cells taken from paraffin-embedded tissue sections of ductal carcinoma in situ and atypical ductal hyperplasia of the breast,Keohavong P;Gao WM;Mady HH;Kanbour-Shakir A;Melhem MF;,2004,Cancer Lett,212,121,130,15246568,,fixed,DNA,SSCP,direct,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2018,,Alemtuzumab is an effective therapy for chronic lymphocytic leukemia with p53 mutations and deletions,Lozanski G;Heerema NA;Flinn IW;Smith L;Harbison J;Webb J;Moran M;Lucas M;Lin T;Hackbarth ML;Proffitt JH;Lucas D;Grever MR;Byrd JC;,2004,Blood,103,3278,3281,14726385,,fresh,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2022,,Establishment of a HPV and p53-mutation-negative human cell line (CA) derived from a squamous carcinoma of the uterine cervix,Isaka K;Nishi H;Osakabe Y;Miyata M;Hokamura M;Nakada T;Itokazu O;Takayama M;,2004,Gynecol Oncol,92,15,21,14751132,,,DNA,none,cloned,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2024,,The TP53-ARF tumor suppressor pathway is frequently disrupted in large/cell anaplastic medulloblastoma,Frank AJ;Hernan R;Hollander A;Lindsey JC;Lusher ME;Fuller CE;Clifford SC;Gilbertson RJ;,2004,Brain Res Mol Brain Res,121,137,140,14969745,,,DNA,none,direct,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2025,,"Characterization of FAMPAC, a newly identified human pancreatic carcinoma cell line with a hereditary background",Eisold S;Ryschich E;Linnebacher M;Giese T;Nauheimer D;Wild A;Bartsch DK;Buchler MW;Schmidt J;,2004,Cancer,100,1978,1986,15112280,,Fresh,RNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2026,,Orthotopic implantation of human hepatocellular carcinoma in mice: analysis of tumor progression and establishment of the BCLC-9 cell line,Armengol C;Tarafa G;Boix L;Sole M;Queralt R;Costa D;Bachs O;Bruix J;Capella G;,2004,Clin Cancer Res,10,2150,2157,15041736,,,DNA,none,direct,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2027,,Molecular analysis of astrocytoma associated with Turcot syndrome type 1--case report,Okamoto H;Mineta T;Nakahara Y;Ichinose M;Shiraishi T;Tabuchi K;,2004,Neurol Med Chir (Tokyo),44,124,128,15095965,,,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2028,,p53 apoptotic pathway molecules are frequently and simultaneously altered in nonsmall cell lung carcinoma,Mori S;Ito G;Usami N;Yoshioka H;Ueda Y;Kodama Y;Takahashi M;Fong KM;Shimokata K;Sekido Y;,2004,Cancer,100,1673,1682,15073856,"Additional data from Kondo M et al, 2005",frozen,DNA,SSCP,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2029,,Kruppel-like factor 6 (KLF6) is a tumor-suppressor gene frequently inactivated in colorectal cancer,Reeves HL;Narla G;Ogunbiyi O;Haq AI;Katz A;Benzeno S;Hod E;Harpaz N;Goldberg S;Tal-Kremer S;Eng FJ;Arthur MJ;Martignetti JA;Friedman SL;,2004,Gastroenterology,126,1090,1103,15057748,,,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2030,,H-ras mutation is an additional event of sarcomatous transformation in aerodigestive spindle cell carcinoma,Shiratsuchi H;Hirakawa N;Saito T;Oda Y;Yamamoto H;Tomita K;Yamamoto T;Tsuneyoshi M;,2004,Oncol Rep,11,597,604,14767509,,fixed,DNA,SSCP,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2031,,"P53, N- and K-Ras, and beta-catenin gene mutations and prognostic factors in nasal NK/T-cell lymphoma from Hokkaido, Japan",Takahara M;Kishibe K;Bandoh N;Nonaka S;Harabuchi Y;,2004,Hum Pathol,35,86,95,14745729,,fixed,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2032,,Dependence of chemotherapy response on p53 mutation status in a panel of human cancer lines maintained in nude mice,Koike M;Fujita F;Komori K;Katoh F;Sugimoto T;Sakamoto Y;Matsuda M;Fujita M;,2004,Cancer Sci,95,541,546,15182437,,fresh,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2034,,Detection of p53 gene mutations in exhaled breath condensate of non-small cell lung cancer patients,Gessner C;Kuhn H;Toepfer K;Hammerschmidt S;Schauer J;Wirtz H;,2004,Lung Cancer,43,215,222,14739043,,fixed,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2035,,Altered expression and molecular abnormalities of cell-cycle-regulatory proteins in rhabdomyosarcoma,Takahashi Y;Oda Y;Kawaguchi K;Tamiya S;Yamamoto H;Suita S;Tsuneyoshi M;,2004,Mod Pathol,17,660,669,15098008,,fixed,DNA,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2036,,Microsatellite instability and p53 mutation associated with tumor progression in dermatofibrosarcoma protuberans,Takahira T;Oda Y;Tamiya S;Yamamoto H;Kawaguchi K;Kobayashi C;Oda S;Iwamoto Y;Tsuneyoshi M;,2004,Hum Pathol,35,240,245,14991543,,fixed,DNA,SSCP,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2037,,p53 disruption profoundly alters the response of human glioblastoma cells to DNA topoisomerase I inhibition,Wang Y;Zhu S;Cloughesy TF;Liau LM;Mischel PS;,2004,Oncogene,23,1283,1290,14961077,,,DNA,AmpliChip,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2038,1265,Detection of p53 gene mutations in the supernatant of pancreatic juice and plasma from patients with pancreatic carcinomas,Wang Y;Yamaguchi Y;Watanabe H;Ohtsubo K;Motoo Y;Sawabu N;,2004,Pancreas,28,13,19,14707724,,frozen,DNA,SSCP,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2039,,Near-triploidy and near-tetraploidy in hematological malignancies and mutation of the p53 gene,Watanabe A;Inokuchi K;Yamaguchi H;Mizuki T;Tanosaki S;Shimada T;Dan K;,2004,Clin Lab Haematol,26,25,30,14738434,,,DNA,SSCP,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2040,,Inactivation of the ARF-MDM-2-p53 pathway in sporadic Burkitt's lymphoma in children,Wilda M;Bruch J;Harder L;Rawer D;Reiter A;Borkhardt A;Woessmann W;,2004,Leukemia,18,584,588,14712292,,,RNA,none,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2041,,"NRAS, FLT3 and TP53 mutations in patients with myelodysplastic syndrome and a del(5q)",Fidler C;Watkins F;Bowen DT;Littlewood TJ;Wainscoat JS;Boultwood J;,2004,Haematologica,89,865,866,15257941,,,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2042,,Evaluation of p53 mutations in premalignant esophageal lesions and esophageal adenocarcinoma using laser capture microdissection,Djalilvand A;Pal R;Goldman H;Antonioli D;Kocher O;,2004,Mod Pathol,17,1323,1327,15257314,,fixed,DNA,none,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2043,,"High sensitivity scanning of colorectal tumors and matched plasma DNA for mutations in APC, TP53, K-RAS, and BRAF genes with a novel DHPLC fluorescence detection platform",Lilleberg SL;Durocher J;Sanders C;Walters K;Culver K;,2004,Ann N Y Acad Sci,1022,250,256,15251969,,,DNA,DHPLC,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2044,,Higher frequency of p53 gene mutations in diffuse large B-cell lymphoma with MALT component,Tai YC;Tan JA;Peh SC;,2004,Pathol Int,54,811,818,15533223,,fixed,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2046,1603,Microarray analysis reveals that,Stankovic T;Hubank M;Cronin D;Stewart GS;Fletcher D;Bignell CR;Alvi AJ;Austen B;Weston VJ;Fegan C;Byrd PJ;Moss PA;Taylor AM;,2004,Blood,103,291,300,12958068,,fresh,DNA/RNA,SSCP,direct,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No
2047,,Amplification or duplication of chromosome band 21q22 with multiple copies of the AML1 gene and mutation of the TP53 gene in therapy-related MDS and AML,Andersen MK;Christiansen DH;Pedersen-Bjergaard J;,2005,Leukemia,19,197,200,15618958,,,DNA,none,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No
2048,,Apoptotic resistance to ionizing radiation in pediatric B-precursor acute lymphoblastic leukemia frequently involves increased NF-kappaB survival pathway signaling,Weston VJ;Austen B;Wei W;Marston E;Alvi A;Lawson S;Darbyshire PJ;Griffiths M;Hill F;Mann JR;Moss PA;Taylor AM;Stankovic T;,2004,Blood,104,1465,1473,15142883,,fresh,DNA,none,direct,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2049,,INK4-ARF and p53 mutations in metastatic cutaneous squamous cell carcinoma: case report and archival study on the use of Ink4a-ARF and p53 mutation analysis in identification of the corresponding primary tumor,Blokx WA;Ruiter DJ;Verdijk MA;de Wilde PC;Willems RW;de Jong EM;Ligtenberg MJ;,2005,Am J Surg Pathol,29,125,130,15613867,,fixed,DNA,none,cloned,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2050,,Mutation spectra of epidermal p53 clones adjacent to basal cell carcinoma and squamous cell carcinoma,Backvall H;Stromberg S;Gustafsson A;Asplund A;Sivertsson A;Lundeberg J;Ponten F;,2004,Exp Dermatol,13,643,650,15447725,,fixed,DNA,IHC,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2051,,Identification of a transcriptionally inactive p53 mutant by functional analysis of separated alleles in yeasts (FASAY) in a child osteosarcoma tumor: a case report,Dekairelle AF;Brichard B;Delhez H;Gala JL;,2004,Pediatr Hematol Oncol,21,321,328,15205094,,frozen,RNA,FASAY,cloned,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2052,,Multifocal intrafollicular granulosa cell tumor of the ovary associated with an unusual germline p53 mutation,Nogales FF;Musto ML;Saez AI;Robledo M;Palacios J;Aneiros J;,2004,Mod Pathol,17,868,873,15073606,,fixed,DNA,none,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2053,,Characterisation of molecular events following cisplatin treatment of two curable ovarian cancer models: contrasting role for p53 induction and apoptosis in vivo,Clarke PA;Pestell KE;Di Stefano F;Workman P;Walton MI;,2004,Br J Cancer,91,1614,1623,15452549,,,DNA,SSCP,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2054,,Clustering of minimal deleted regions reveals distinct genetic pathways of human hepatocellular carcinoma,Jou YS;Lee CS;Chang YH;Hsiao CF;Chen CF;Chao CC;Wu LS;Yeh SH;Chen DS;Chen PJ;,2004,Cancer Res,64,3030,3036,15126338,,frozen,DNA,none,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2055,,Polymorphisms in XPD and TP53 and mutation in human lung cancer,Mechanic LE;Marrogi AJ;Welsh JA;Bowman ED;Khan MA;Enewold L;Zheng YL;Chanock S;Shields PG;Harris CC;,2005,Carcinogenesis,26,597,604,15564288,"Data sent by L Mechanic, smoking status completed with data sent on oct 06",fixed/frozen,DNA,AmpliChip/SSCP/none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2056,,The COSMIC (Catalogue of Somatic Mutations in Cancer) database and website,Bamford S;Dawson E;Forbes S;Clements J;Pettett R;Dogan A;Flanagan A;Teague J;Futreal PA;Stratton MR;Wooster R;,2004,Br J Cancer,91,355,358,15188009,Data extracted from COSMIC database and updated with other publications or with CCLE data.,,DNA,none,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2057,,Comparative assessment of the functional p53 status in glioma cells,Kim EL;Yoshizato K;Kluwe L;Meissner H;Warnecke G;Zapf S;Westphal M;Deppert W;Giese A;,2005,Anticancer Res,25,213,224,15816541,,,DNA,TTGE,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2058,,"A new human acute monocytic leukemia cell line SHI-1 with t(6;11)(q27;q23), p53 gene alterations and high tumorigenicity in nude mice",Chen S;Xue Y;Zhang X;Wu Y;Pan J;Wang Y;Ceng J;,2005,Haematologica,90,766,775,15951289,,fresh,DNA,none,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2059,,Characterization of newly established oral cancer cell lines derived from six squamous cell carcinoma and two mucoepidermoid carcinoma cells,Lee EJ;Kim J;Lee SA;Kim EJ;Chun YC;Ryu MH;Yook JI;,2005,Exp Mol Med,37,379,390,16264262,,fresh,DNA,SSCP,cloned,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2060,,Differential effects of TGF-beta1 on telomerase activity in thyroid carcinoma cell lines,Lindkvist A;Franzen A;Ren ZP;Heldin NE;Paulsson-Karlsson Y;,2005,Biochem Biophys Res Commun,338,1625,1633,16288728,,fresh,DNA,none,direct,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2061,,Altered trafficking of Fas and subsequent resistance to Fas-mediated apoptosis occurs by a wild-type p53 independent mechanism in esophageal adenocarcinoma,Mahidhara RS;Queiroz De Oliveira PE;Kohout J;Beer DG;Lin J;Watkins SC;Robbins PD;Hughes SJ;,2005,J Surg Res,123,302,311,15680394,,fresh,RNA,none,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2062,,Correlation between DNA alterations and p53 and p16 protein expression in cancer cell lines,Murai Y;Hayashi S;Takahashi H;Tsuneyama K;Takano Y;,2005,Pathol Res Pract,201,109,115,15901131,,fresh,RNA,none,direct,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No
2063,,Reduced cisplatin sensitivity of head and neck squamous cell carcinoma cell lines correlates with mutations affecting the COOH-terminal nuclear localization signal of p53,Mandic R;Schamberger CJ;Muller JF;Geyer M;Zhu L;Carey TE;Grenman R;Dunne AA;Werner JA;,2005,Clin Cancer Res,11,6845,6852,16203773,,,RNA,none,cloned,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2064,,p53-defective tumors with a functional apoptosome-mediated pathway: a new therapeutic target,Mashima T;Oh-hara T;Sato S;Mochizuki M;Sugimoto Y;Yamazaki K;Hamada J;Tada M;Moriuchi T;Ishikawa Y;Kato Y;Tomoda H;Yamori T;Tsuruo T;,2005,J Natl Cancer Inst,97,765,777,15900046,,fresh,RNA,none,cloned,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2065,2068,p53 functions as a cell cycle control protein in osteosarcomas,Diller L;Kassel J;Nelson CE;Gryka MA;Litwak G;Gebhardt M;Bressac B;Ozturk M;Baker SJ;Vogelstein B;etal.,1990,Mol Cell Biol,10,5772,5781,2233717,,,RNA,none,cloned,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2066,,p53 potentiation of tumor cell susceptibility to CTL involves Fas and mitochondrial pathways,Thiery J;Abouzahr S;Dorothee G;Jalil A;Richon C;Vergnon I;Mami-Chouaib F;Chouaib S;,2005,J Immunol,174,871,878,15634909,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No
2067,,"A simple p53 functional assay for screening cell lines, blood, and tumors",Flaman JM;Frebourg T;Moreau V;Charbonnier F;Martin C;Chappuis P;Sappino AP;Limacher IM;Bron L;Benhattar J;Tada M;Van Meir EG;Estreicher A;Iggo R;,1995,Proc Natl Acad Sci U S A,92,3963,3967,7732013,,,RNA,FASAY,cloned,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2068,2068,Inactivation of p53 gene in human and murine osteosarcoma cells,Chandar N;Billig B;McMaster J;Novak J;,1992,Br J Cancer,65,208,214,1739619,See ref 2065,,DNA,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2069,,Screening the p53 status of human cell lines using a yeast functional assay,Jia LQ;Osada M;Ishioka C;Gamo M;Ikawa S;Suzuki T;Shimodaira H;Niitani T;Kudo T;Akiyama M;Kimura N;Matsuo M;Mizusawa H;Tanaka N;Koyama H;Namba M;Kanamaru R;Kuroki T;,1997,Mol Carcinog,19,243,253,9290701,"Some cell lines entered in 46, 721, 2056, 2067",,RNA,FASAY,cloned,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2070,,Generation and molecular characterization of head and neck squamous cell lines of fanconi anemia patients,van Zeeburg HJ;Snijders PJ;Pals G;Hermsen MA;Rooimans MA;Bagby G;Soulier J;Gluckman E;Wennerberg J;Leemans CR;Joenje H;Brakenhoff RH;,2005,Cancer Res,65,1271,1276,15735012,,frozen/fixed,DNA/RNA,none,direct,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2071,,Absence of radiation-induced G1 arrest in two closely related human lymphoblast cell lines that differ in p53 status,Little JB;Nagasawa H;Keng PC;Yu Y;Li CY;,1995,J Biol Chem,270,11033,11036,7744731,,,RNA,SSCP,direct,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No
2072,,Analysis of p53 status in human cell lines using a functional assay in yeast: detection of new non-sense p53 mutation in codon 124,Smardova J;Pavlova S;Svitakova M;Grochova D;Ravcukova B;,2005,Oncol Rep,14,901,907,16142349,,,RNA,FASAY,cloned,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No
2073,,Wt-p53 action in human leukaemia cell lines corresponding to different stages of differentiation,Rizzo MG;Zepparoni A;Cristofanelli B;Scardigli R;Crescenzi M;Blandino G;Giuliacci S;Ferrari S;Soddu S;Sacchi A;,1998,Br J Cancer,77,1429,1438,9652758,,,RNA,none,direct,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,No
2074,,Alternative splicing of the p53 tumor suppressor gene in the Molt-4 T-lymphoblastic leukemia cell line,Chow VT;Quek HH;Tock EP;,1993,Cancer Lett,73,141,148,8221626,,,DNA/RNA,none,direct,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No
2075,,Abnormal structure and expression of p53 gene in human hepatocellular carcinoma,Bressac B;Galvin KM;Liang TJ;Isselbacher KJ;Wands JR;Ozturk M;,1990,Proc Natl Acad Sci U S A,87,1973,1977,2155427,,fresh,DNA,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No
2076,,Major deletions in the gene encoding the p53 tumor antigen cause lack of p53 expression in HL-60 cells,Wolf D;Rotter V;,1985,Proc Natl Acad Sci U S A,82,790,794,2858093,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No
